CMDLINE python main.py
MEM 67.093750 1704892867.1781
MEM 67.093750 1704892867.2784
MEM 67.136719 1704892867.3792
MEM 67.152344 1704892867.4806
MEM 67.156250 1704892867.5808
MEM 67.183594 1704892867.6819
MEM 67.187500 1704892867.7821
MEM 67.187500 1704892867.8834
MEM 67.187500 1704892867.9838
MEM 67.187500 1704892868.0846
MEM 67.187500 1704892868.1860
MEM 67.187500 1704892868.2871
MEM 67.187500 1704892868.3888
MEM 67.187500 1704892868.4890
MEM 67.187500 1704892868.5900
MEM 67.187500 1704892868.6910
MEM 67.187500 1704892868.7920
MEM 67.187500 1704892868.8926
MEM 67.187500 1704892868.9936
MEM 67.187500 1704892869.0946
MEM 67.187500 1704892869.1956
MEM 67.187500 1704892869.2966
MEM 67.187500 1704892869.3976
MEM 67.187500 1704892869.4986
MEM 67.187500 1704892869.5991
MEM 67.187500 1704892869.7001
MEM 67.187500 1704892869.8011
MEM 67.187500 1704892869.9020
MEM 67.187500 1704892870.0031
MEM 67.187500 1704892870.1041
MEM 67.187500 1704892870.2044
MEM 67.187500 1704892870.3048
MEM 67.187500 1704892870.4055
MEM 67.187500 1704892870.5065
MEM 67.187500 1704892870.6077
MEM 67.187500 1704892870.7084
MEM 67.187500 1704892870.8094
MEM 67.187500 1704892870.9103
MEM 67.187500 1704892871.0107
MEM 67.187500 1704892871.1110
MEM 67.187500 1704892871.2114
MEM 67.187500 1704892871.3122
MEM 67.187500 1704892871.4132
MEM 67.187500 1704892871.5141
MEM 67.187500 1704892871.6146
MEM 67.187500 1704892871.7149
MEM 67.187500 1704892871.8161
MEM 67.187500 1704892871.9166
MEM 67.187500 1704892872.0172
MEM 67.187500 1704892872.1178
MEM 67.187500 1704892872.2190
MEM 67.187500 1704892872.3204
MEM 67.187500 1704892872.4214
MEM 67.187500 1704892872.5224
MEM 67.187500 1704892872.6236
MEM 67.187500 1704892872.7246
MEM 67.187500 1704892872.8257
MEM 67.187500 1704892872.9263
MEM 67.187500 1704892873.0272
MEM 67.187500 1704892873.1274
MEM 67.187500 1704892873.2286
MEM 67.187500 1704892873.3297
MEM 67.187500 1704892873.4302
MEM 67.187500 1704892873.5307
MEM 67.187500 1704892873.6313
MEM 67.187500 1704892873.7324
MEM 67.187500 1704892873.8335
MEM 67.187500 1704892873.9345
MEM 67.187500 1704892874.0356
MEM 67.187500 1704892874.1367
MEM 67.187500 1704892874.2377
MEM 67.187500 1704892874.3385
MEM 67.187500 1704892874.4405
MEM 67.187500 1704892874.5418
MEM 67.187500 1704892874.6422
MEM 67.187500 1704892874.7432
MEM 67.187500 1704892874.8441
MEM 67.187500 1704892874.9446
MEM 67.187500 1704892875.0456
MEM 67.187500 1704892875.1466
MEM 67.187500 1704892875.2472
MEM 67.187500 1704892875.3482
MEM 67.187500 1704892875.4492
MEM 67.187500 1704892875.5504
MEM 67.187500 1704892875.6510
MEM 67.187500 1704892875.7520
MEM 67.187500 1704892875.8526
MEM 67.187500 1704892875.9538
MEM 67.187500 1704892876.0547
MEM 67.187500 1704892876.1558
MEM 67.187500 1704892876.2568
MEM 67.187500 1704892876.3572
MEM 67.187500 1704892876.4582
MEM 67.187500 1704892876.5592
MEM 67.187500 1704892876.6602
MEM 67.187500 1704892876.7605
MEM 67.187500 1704892876.8611
MEM 67.187500 1704892876.9622
MEM 67.187500 1704892877.0629
MEM 67.187500 1704892877.1638
MEM 67.187500 1704892877.2648
MEM 67.187500 1704892877.3658
MEM 67.187500 1704892877.4666
MEM 67.187500 1704892877.5676
MEM 67.187500 1704892877.6686
MEM 67.187500 1704892877.7696
MEM 67.187500 1704892877.8706
MEM 67.187500 1704892877.9718
MEM 67.187500 1704892878.0726
MEM 67.187500 1704892878.1736
MEM 67.187500 1704892878.2747
MEM 67.187500 1704892878.3756
MEM 67.187500 1704892878.4766
MEM 67.187500 1704892878.5776
MEM 67.187500 1704892878.6786
MEM 67.187500 1704892878.7796
MEM 67.191406 1704892878.8799
MEM 67.191406 1704892878.9801
MEM 67.191406 1704892879.0810
MEM 67.195312 1704892879.1821
MEM 67.195312 1704892879.2834
MEM 67.195312 1704892879.3845
MEM 67.195312 1704892879.4858
MEM 67.195312 1704892879.5886
MEM 67.195312 1704892879.6890
MEM 67.195312 1704892879.7896
MEM 67.195312 1704892879.8906
MEM 67.195312 1704892879.9917
MEM 67.195312 1704892880.0925
MEM 67.195312 1704892880.1935
MEM 67.195312 1704892880.2944
MEM 67.195312 1704892880.3950
MEM 67.195312 1704892880.4955
MEM 67.195312 1704892880.5963
MEM 67.195312 1704892880.6970
MEM 67.195312 1704892880.7974
MEM 67.195312 1704892880.8981
MEM 67.195312 1704892880.9988
MEM 67.195312 1704892881.0993
MEM 67.195312 1704892881.1999
MEM 67.195312 1704892881.3004
MEM 67.195312 1704892881.4011
MEM 67.195312 1704892881.5021
MEM 67.195312 1704892881.6029
MEM 67.195312 1704892881.7035
MEM 67.195312 1704892881.8045
MEM 67.195312 1704892881.9054
MEM 67.195312 1704892882.0058
MEM 67.195312 1704892882.1067
MEM 67.195312 1704892882.2071
MEM 67.195312 1704892882.3083
MEM 67.195312 1704892882.4090
MEM 67.195312 1704892882.5095
MEM 67.195312 1704892882.6102
MEM 67.195312 1704892882.7107
MEM 67.195312 1704892882.8113
MEM 67.195312 1704892882.9119
MEM 67.195312 1704892883.0124
MEM 67.195312 1704892883.1136
MEM 67.195312 1704892883.2144
MEM 67.195312 1704892883.3155
MEM 67.195312 1704892883.4165
MEM 67.195312 1704892883.5168
MEM 67.195312 1704892883.6172
MEM 67.195312 1704892883.7176
MEM 67.195312 1704892883.8184
MEM 67.195312 1704892883.9192
MEM 67.195312 1704892884.0202
MEM 67.195312 1704892884.1208
MEM 67.195312 1704892884.2211
MEM 67.195312 1704892884.3215
MEM 67.195312 1704892884.4220
MEM 67.195312 1704892884.5228
MEM 67.195312 1704892884.6233
MEM 67.195312 1704892884.7236
MEM 67.195312 1704892884.8241
MEM 67.195312 1704892884.9243
MEM 67.195312 1704892885.0246
MEM 67.195312 1704892885.1258
MEM 67.195312 1704892885.2264
MEM 67.195312 1704892885.3269
MEM 67.195312 1704892885.4272
MEM 67.195312 1704892885.5282
MEM 67.195312 1704892885.6289
MEM 67.195312 1704892885.7292
MEM 67.195312 1704892885.8298
MEM 67.195312 1704892885.9307
MEM 67.195312 1704892886.0311
MEM 67.195312 1704892886.1313
MEM 67.195312 1704892886.2319
MEM 67.195312 1704892886.3326
MEM 67.195312 1704892886.4332
MEM 67.195312 1704892886.5336
MEM 67.195312 1704892886.6345
MEM 67.195312 1704892886.7356
MEM 67.195312 1704892886.8362
MEM 67.195312 1704892886.9371
MEM 67.195312 1704892887.0379
MEM 67.195312 1704892887.1388
MEM 67.195312 1704892887.2399
MEM 67.195312 1704892887.3402
MEM 67.195312 1704892887.4410
MEM 67.195312 1704892887.5421
MEM 67.195312 1704892887.6431
MEM 67.195312 1704892887.7443
MEM 67.195312 1704892887.8451
MEM 67.195312 1704892887.9456
MEM 67.195312 1704892888.0462
MEM 67.195312 1704892888.1469
MEM 67.195312 1704892888.2476
MEM 67.195312 1704892888.3484
MEM 67.195312 1704892888.4495
MEM 67.195312 1704892888.5501
MEM 67.195312 1704892888.6514
MEM 67.195312 1704892888.7517
MEM 67.195312 1704892888.8524
MEM 67.195312 1704892888.9536
MEM 67.195312 1704892889.0545
MEM 67.195312 1704892889.1551
MEM 67.195312 1704892889.2563
MEM 67.195312 1704892889.3572
MEM 67.195312 1704892889.4576
MEM 67.195312 1704892889.5581
MEM 67.195312 1704892889.6590
MEM 67.195312 1704892889.7595
MEM 67.195312 1704892889.8600
MEM 67.195312 1704892889.9606
MEM 67.195312 1704892890.0610
MEM 67.195312 1704892890.1621
MEM 67.195312 1704892890.2631
MEM 67.199219 1704892890.3640
MEM 67.199219 1704892890.4646
MEM 67.199219 1704892890.5648
MEM 67.199219 1704892890.6658
MEM 67.199219 1704892890.7667
MEM 67.199219 1704892890.8674
MEM 67.199219 1704892890.9679
MEM 67.199219 1704892891.0681
MEM 67.199219 1704892891.1686
MEM 67.199219 1704892891.2699
MEM 67.199219 1704892891.3702
MEM 67.199219 1704892891.4706
MEM 67.199219 1704892891.5718
MEM 67.199219 1704892891.6726
MEM 67.199219 1704892891.7742
MEM 67.199219 1704892891.8750
MEM 67.199219 1704892891.9758
MEM 67.199219 1704892892.0771
MEM 67.199219 1704892892.1779
MEM 67.199219 1704892892.2789
MEM 67.199219 1704892892.3804
MEM 67.199219 1704892892.4810
MEM 67.199219 1704892892.5816
MEM 67.199219 1704892892.6832
MEM 67.199219 1704892892.7837
MEM 67.199219 1704892892.8840
MEM 67.199219 1704892892.9847
MEM 67.199219 1704892893.0859
MEM 67.199219 1704892893.1861
MEM 67.199219 1704892893.2870
MEM 67.199219 1704892893.3874
MEM 67.199219 1704892893.4886
MEM 67.199219 1704892893.5900
MEM 67.199219 1704892893.6904
MEM 67.199219 1704892893.7908
MEM 67.199219 1704892893.8916
MEM 67.199219 1704892893.9928
MEM 67.199219 1704892894.0937
MEM 67.199219 1704892894.1949
MEM 67.199219 1704892894.2953
MEM 67.199219 1704892894.3958
MEM 67.199219 1704892894.4969
MEM 67.199219 1704892894.5979
MEM 67.199219 1704892894.6981
MEM 67.199219 1704892894.7983
MEM 67.199219 1704892894.8990
MEM 67.199219 1704892895.0001
MEM 67.199219 1704892895.1009
MEM 67.199219 1704892895.2019
MEM 67.199219 1704892895.3029
MEM 67.199219 1704892895.4039
MEM 67.199219 1704892895.5049
MEM 67.199219 1704892895.6055
MEM 67.199219 1704892895.7065
MEM 67.199219 1704892895.8076
MEM 67.199219 1704892895.9085
MEM 67.199219 1704892896.0090
MEM 67.199219 1704892896.1095
MEM 67.199219 1704892896.2099
MEM 67.199219 1704892896.3109
MEM 67.199219 1704892896.4114
MEM 67.199219 1704892896.5126
MEM 67.199219 1704892896.6136
MEM 67.199219 1704892896.7138
MEM 67.199219 1704892896.8141
MEM 67.199219 1704892896.9151
MEM 67.199219 1704892897.0162
MEM 67.199219 1704892897.1167
MEM 67.199219 1704892897.2174
MEM 67.199219 1704892897.3184
MEM 67.199219 1704892897.4194
MEM 67.199219 1704892897.5202
MEM 67.199219 1704892897.6213
MEM 67.199219 1704892897.7219
MEM 67.199219 1704892897.8231
MEM 67.199219 1704892897.9239
MEM 67.199219 1704892898.0253
MEM 67.199219 1704892898.1260
MEM 67.199219 1704892898.2268
MEM 67.199219 1704892898.3280
MEM 67.199219 1704892898.4284
MEM 67.199219 1704892898.5293
MEM 67.199219 1704892898.6300
MEM 67.199219 1704892898.7303
MEM 67.199219 1704892898.8307
MEM 67.199219 1704892898.9317
MEM 67.199219 1704892899.0321
MEM 67.199219 1704892899.1331
MEM 67.199219 1704892899.2337
MEM 67.199219 1704892899.3342
MEM 67.199219 1704892899.4354
MEM 67.199219 1704892899.5356
MEM 67.199219 1704892899.6368
MEM 67.199219 1704892899.7372
MEM 67.199219 1704892899.8379
MEM 67.199219 1704892899.9384
MEM 67.199219 1704892900.0396
MEM 67.199219 1704892900.1406
MEM 67.199219 1704892900.2408
MEM 67.199219 1704892900.3414
MEM 67.199219 1704892900.4422
MEM 67.199219 1704892900.5427
MEM 67.199219 1704892900.6438
MEM 67.199219 1704892900.7988
MEM 67.199219 1704892900.9000
MEM 67.199219 1704892901.0011
MEM 67.199219 1704892901.1020
MEM 67.199219 1704892901.2023
MEM 67.199219 1704892901.3035
MEM 67.199219 1704892901.4052
MEM 67.207031 1704892901.5073
MEM 67.207031 1704892901.6080
MEM 67.207031 1704892901.7093
MEM 67.207031 1704892901.8096
MEM 67.207031 1704892901.9101
MEM 67.207031 1704892902.0106
MEM 67.207031 1704892902.1112
MEM 67.207031 1704892902.2120
MEM 67.207031 1704892902.3136
MEM 67.207031 1704892902.4148
MEM 67.207031 1704892902.5150
MEM 67.207031 1704892902.6155
MEM 67.207031 1704892902.7157
MEM 67.207031 1704892902.8169
MEM 67.207031 1704892902.9172
MEM 67.207031 1704892903.0179
MEM 67.207031 1704892903.1190
MEM 67.207031 1704892903.2201
MEM 67.207031 1704892903.3206
MEM 67.207031 1704892903.4216
MEM 67.207031 1704892903.5218
MEM 67.207031 1704892903.6228
MEM 67.207031 1704892903.7240
MEM 67.207031 1704892903.8251
MEM 67.207031 1704892903.9253
MEM 67.207031 1704892904.0258
MEM 67.207031 1704892904.1272
MEM 67.207031 1704892904.2282
MEM 67.207031 1704892904.3292
MEM 67.207031 1704892904.4302
MEM 67.207031 1704892904.5312
MEM 67.207031 1704892904.6322
MEM 67.207031 1704892904.7329
MEM 67.207031 1704892904.8341
MEM 67.207031 1704892904.9349
MEM 67.207031 1704892905.0357
MEM 67.207031 1704892905.1367
MEM 67.207031 1704892905.2369
MEM 67.207031 1704892905.3374
MEM 67.207031 1704892905.4388
MEM 67.207031 1704892905.5397
MEM 67.207031 1704892905.6409
MEM 67.207031 1704892905.7412
MEM 67.207031 1704892905.8422
MEM 67.207031 1704892905.9431
MEM 67.207031 1704892906.0436
MEM 67.207031 1704892906.1445
MEM 67.207031 1704892906.2455
MEM 67.207031 1704892906.3461
MEM 67.207031 1704892906.4469
MEM 67.207031 1704892906.5479
MEM 67.207031 1704892906.6489
MEM 67.207031 1704892906.7495
MEM 67.207031 1704892906.8501
MEM 67.207031 1704892906.9503
MEM 67.207031 1704892907.0511
MEM 67.207031 1704892907.1523
MEM 67.207031 1704892907.2533
MEM 67.207031 1704892907.3543
MEM 67.207031 1704892907.4545
MEM 67.207031 1704892907.5555
MEM 67.207031 1704892907.6560
MEM 67.207031 1704892907.7570
MEM 67.207031 1704892907.8580
MEM 67.207031 1704892907.9590
MEM 67.207031 1704892908.0592
MEM 67.207031 1704892908.1602
MEM 67.207031 1704892908.2618
MEM 67.207031 1704892908.3622
MEM 67.207031 1704892908.4631
MEM 67.207031 1704892908.5639
MEM 67.207031 1704892908.6649
MEM 67.207031 1704892908.7659
MEM 67.207031 1704892908.8669
MEM 67.207031 1704892908.9679
MEM 67.207031 1704892909.0689
MEM 67.207031 1704892909.1695
MEM 67.207031 1704892909.2705
MEM 67.207031 1704892909.3716
MEM 67.207031 1704892909.4722
MEM 67.207031 1704892909.5729
MEM 67.207031 1704892909.6733
MEM 67.207031 1704892909.7736
MEM 67.207031 1704892909.8743
MEM 67.207031 1704892909.9752
MEM 67.207031 1704892910.0754
MEM 67.207031 1704892910.1764
MEM 67.207031 1704892910.2774
MEM 67.207031 1704892910.3781
MEM 67.207031 1704892910.4791
MEM 67.207031 1704892910.5798
MEM 67.207031 1704892910.6805
MEM 67.207031 1704892910.7816
MEM 67.207031 1704892910.8819
MEM 67.207031 1704892910.9829
MEM 67.207031 1704892911.0833
MEM 67.207031 1704892911.1838
MEM 67.207031 1704892911.2845
MEM 67.207031 1704892911.3854
MEM 67.207031 1704892911.4858
MEM 67.207031 1704892911.5861
MEM 67.207031 1704892911.6869
MEM 67.207031 1704892911.7880
MEM 67.207031 1704892911.8885
MEM 67.207031 1704892911.9891
MEM 67.207031 1704892912.0901
MEM 67.207031 1704892912.1911
MEM 67.207031 1704892912.2921
MEM 67.207031 1704892912.3928
MEM 67.207031 1704892912.4935
MEM 67.222656 1704892912.5945
MEM 67.222656 1704892912.6955
MEM 67.226562 1704892912.7960
MEM 67.226562 1704892912.8968
MEM 67.230469 1704892912.9979
MEM 67.230469 1704892913.0984
MEM 67.230469 1704892913.1994
MEM 67.230469 1704892913.3004
MEM 67.230469 1704892913.4014
MEM 67.230469 1704892913.5024
MEM 67.230469 1704892913.6033
MEM 67.230469 1704892913.7043
MEM 67.230469 1704892913.8045
MEM 67.230469 1704892913.9055
MEM 67.230469 1704892914.0066
MEM 67.230469 1704892914.1080
MEM 67.230469 1704892914.2087
MEM 67.230469 1704892914.3092
MEM 67.230469 1704892914.4098
MEM 67.230469 1704892914.5101
MEM 67.230469 1704892914.6105
MEM 67.230469 1704892914.7112
MEM 67.230469 1704892914.8121
MEM 67.230469 1704892914.9131
MEM 67.230469 1704892915.0141
MEM 67.230469 1704892915.1150
MEM 67.230469 1704892915.2160
MEM 67.230469 1704892915.3170
MEM 67.230469 1704892915.4175
MEM 67.230469 1704892915.5186
MEM 67.230469 1704892915.6191
MEM 67.230469 1704892915.7197
MEM 67.230469 1704892915.8202
MEM 67.230469 1704892915.9210
MEM 67.230469 1704892916.0220
MEM 67.230469 1704892916.1227
MEM 67.230469 1704892916.2238
MEM 67.230469 1704892916.3248
MEM 67.230469 1704892916.4260
MEM 67.230469 1704892916.5269
MEM 67.230469 1704892916.6279
MEM 67.230469 1704892916.7289
MEM 67.230469 1704892916.8300
MEM 67.230469 1704892916.9306
MEM 67.230469 1704892917.0317
MEM 67.230469 1704892917.1332
MEM 67.230469 1704892917.2336
MEM 67.230469 1704892917.3344
MEM 67.230469 1704892917.4353
MEM 67.230469 1704892917.5360
MEM 67.230469 1704892917.6369
MEM 67.230469 1704892917.7374
MEM 67.230469 1704892917.8380
MEM 67.230469 1704892917.9387
MEM 67.230469 1704892918.0391
MEM 67.230469 1704892918.1398
MEM 67.230469 1704892918.2409
MEM 67.230469 1704892918.3417
MEM 67.230469 1704892918.4422
MEM 67.230469 1704892918.5423
MEM 67.230469 1704892918.6429
MEM 67.230469 1704892918.7435
MEM 67.230469 1704892918.8450
MEM 67.230469 1704892918.9455
MEM 67.230469 1704892919.0465
MEM 67.230469 1704892919.1467
MEM 67.230469 1704892919.2469
MEM 67.230469 1704892919.3478
MEM 67.230469 1704892919.4488
MEM 67.230469 1704892919.5495
MEM 67.230469 1704892919.6501
MEM 67.230469 1704892919.7507
MEM 67.230469 1704892919.8514
MEM 67.230469 1704892919.9524
MEM 67.230469 1704892920.0536
MEM 67.230469 1704892920.1541
MEM 67.230469 1704892920.2547
MEM 67.230469 1704892920.3555
MEM 67.230469 1704892920.4557
MEM 67.230469 1704892920.5567
MEM 67.230469 1704892920.6577
MEM 67.230469 1704892920.7587
MEM 67.230469 1704892920.8597
MEM 67.230469 1704892920.9607
MEM 67.230469 1704892921.0617
MEM 67.230469 1704892921.1627
MEM 67.230469 1704892921.2637
MEM 67.230469 1704892921.3647
MEM 67.230469 1704892921.4657
MEM 67.230469 1704892921.5666
MEM 67.230469 1704892921.6672
MEM 67.230469 1704892921.7681
MEM 67.230469 1704892921.8687
MEM 67.230469 1704892921.9691
MEM 67.230469 1704892922.0705
MEM 67.230469 1704892922.1720
MEM 67.230469 1704892922.2730
MEM 67.230469 1704892922.3732
MEM 67.230469 1704892922.4740
MEM 67.230469 1704892922.5745
MEM 67.230469 1704892922.6758
MEM 67.230469 1704892922.7762
MEM 67.230469 1704892922.8775
MEM 67.230469 1704892922.9785
MEM 67.230469 1704892923.0792
MEM 67.230469 1704892923.1803
MEM 67.230469 1704892923.2807
MEM 67.230469 1704892923.3817
MEM 67.230469 1704892923.4827
MEM 67.230469 1704892923.5838
MEM 67.230469 1704892923.6854
MEM 67.230469 1704892923.7863
MEM 67.230469 1704892923.8867
MEM 67.234375 1704892923.9877
MEM 67.238281 1704892924.0880
MEM 67.242188 1704892924.1882
MEM 67.242188 1704892924.2885
MEM 67.242188 1704892924.3897
MEM 67.242188 1704892924.4907
MEM 67.242188 1704892924.5917
MEM 67.242188 1704892924.6921
MEM 67.242188 1704892924.7928
MEM 67.242188 1704892924.8933
MEM 67.242188 1704892924.9941
MEM 67.242188 1704892925.0943
MEM 67.242188 1704892925.1953
MEM 67.242188 1704892925.2957
MEM 67.242188 1704892925.3962
MEM 67.242188 1704892925.4972
MEM 67.242188 1704892925.5982
MEM 67.242188 1704892925.6989
MEM 67.242188 1704892925.7999
MEM 67.242188 1704892925.9009
MEM 67.242188 1704892926.0016
MEM 67.242188 1704892926.1018
MEM 67.242188 1704892926.2028
MEM 67.242188 1704892926.3038
MEM 67.242188 1704892926.4050
MEM 67.242188 1704892926.5059
MEM 67.242188 1704892926.6071
MEM 67.242188 1704892926.7081
MEM 67.242188 1704892926.8092
MEM 67.242188 1704892926.9098
MEM 67.242188 1704892927.0108
MEM 67.242188 1704892927.1118
MEM 67.242188 1704892927.2126
MEM 67.242188 1704892927.3132
MEM 67.242188 1704892927.4141
MEM 67.242188 1704892927.5145
MEM 67.242188 1704892927.6155
MEM 67.242188 1704892927.7165
MEM 67.242188 1704892927.8175
MEM 67.242188 1704892927.9185
MEM 67.242188 1704892928.0195
MEM 67.242188 1704892928.1199
MEM 67.242188 1704892928.2209
MEM 67.242188 1704892928.3220
MEM 67.242188 1704892928.4229
MEM 67.242188 1704892928.5239
MEM 67.242188 1704892928.6249
MEM 67.242188 1704892928.7259
MEM 67.242188 1704892928.8262
MEM 67.242188 1704892928.9272
MEM 67.242188 1704892929.0282
MEM 67.242188 1704892929.1335
MEM 67.242188 1704892929.2905
MEM 67.242188 1704892929.4171
MEM 67.242188 1704892929.5201
MEM 67.242188 1704892929.6211
MEM 67.242188 1704892929.7371
MEM 67.242188 1704892929.8376
MEM 67.242188 1704892929.9382
MEM 67.242188 1704892930.0403
MEM 67.242188 1704892930.1443
MEM 67.242188 1704892930.2943
MEM 67.242188 1704892930.3953
MEM 67.242188 1704892930.4975
MEM 67.242188 1704892930.6061
MEM 67.242188 1704892930.7261
MEM 67.242188 1704892930.8272
MEM 67.242188 1704892930.9899
MEM 67.242188 1704892931.1272
MEM 67.242188 1704892931.2302
MEM 67.242188 1704892931.3349
MEM 67.242188 1704892931.4361
MEM 67.242188 1704892931.5364
MEM 67.242188 1704892931.6376
MEM 67.242188 1704892931.7384
MEM 67.242188 1704892931.8395
MEM 67.242188 1704892931.9398
MEM 67.242188 1704892932.0405
MEM 67.242188 1704892932.1409
MEM 67.242188 1704892932.2420
MEM 67.242188 1704892932.3427
MEM 67.242188 1704892932.4436
MEM 67.242188 1704892932.5446
MEM 67.242188 1704892932.6455
MEM 67.242188 1704892932.7459
MEM 67.242188 1704892932.8466
MEM 67.242188 1704892932.9476
MEM 67.242188 1704892933.0487
MEM 67.242188 1704892933.1499
MEM 67.242188 1704892933.2509
MEM 67.242188 1704892933.3526
MEM 67.242188 1704892933.4545
MEM 67.242188 1704892933.5563
MEM 67.242188 1704892933.6573
MEM 67.242188 1704892933.7585
MEM 67.242188 1704892933.8589
MEM 67.242188 1704892933.9599
MEM 67.242188 1704892934.0609
MEM 67.242188 1704892934.1614
MEM 67.242188 1704892934.2624
MEM 67.242188 1704892934.3634
MEM 67.242188 1704892934.4643
MEM 67.242188 1704892934.5651
MEM 67.242188 1704892934.6663
MEM 67.242188 1704892934.7672
MEM 67.242188 1704892934.8682
MEM 67.242188 1704892934.9692
MEM 67.242188 1704892935.0702
MEM 67.242188 1704892935.1713
MEM 67.242188 1704892935.2723
MEM 67.242188 1704892935.3731
MEM 67.242188 1704892935.4739
MEM 67.242188 1704892935.5750
MEM 67.242188 1704892935.6760
MEM 67.242188 1704892935.7770
MEM 67.269531 1704892935.8773
MEM 67.269531 1704892935.9778
MEM 67.269531 1704892936.0783
MEM 67.269531 1704892936.1795
MEM 67.269531 1704892936.2802
MEM 67.269531 1704892936.3812
MEM 67.269531 1704892936.4817
MEM 67.269531 1704892936.5824
MEM 67.269531 1704892936.6834
MEM 67.269531 1704892936.7844
MEM 67.269531 1704892936.8848
MEM 67.269531 1704892936.9861
MEM 67.269531 1704892937.0871
MEM 67.269531 1704892937.1879
MEM 67.269531 1704892937.2885
MEM 67.269531 1704892937.3902
MEM 67.269531 1704892937.4907
MEM 67.269531 1704892937.5917
MEM 67.269531 1704892937.6925
MEM 67.269531 1704892937.7939
MEM 67.269531 1704892937.8944
MEM 67.269531 1704892937.9957
MEM 67.269531 1704892938.0968
MEM 67.269531 1704892938.1974
MEM 67.269531 1704892938.2984
MEM 67.269531 1704892938.3994
MEM 67.269531 1704892938.5006
MEM 67.269531 1704892938.6008
MEM 67.269531 1704892938.7017
MEM 67.269531 1704892938.8027
MEM 67.269531 1704892938.9032
MEM 67.269531 1704892939.0047
MEM 67.269531 1704892939.1055
MEM 67.269531 1704892939.2060
MEM 67.269531 1704892939.3074
MEM 67.269531 1704892939.4083
MEM 67.269531 1704892939.5088
MEM 67.269531 1704892939.6097
MEM 67.269531 1704892939.7108
MEM 67.269531 1704892939.8119
MEM 67.269531 1704892939.9125
MEM 67.269531 1704892940.0138
MEM 67.269531 1704892940.1150
MEM 67.269531 1704892940.2159
MEM 67.269531 1704892940.3172
MEM 67.269531 1704892940.4180
MEM 67.269531 1704892940.5185
MEM 67.269531 1704892940.6198
MEM 67.269531 1704892940.7204
MEM 67.269531 1704892940.8216
MEM 67.269531 1704892940.9225
MEM 67.269531 1704892941.0231
MEM 67.269531 1704892941.1242
MEM 67.269531 1704892941.2247
MEM 67.269531 1704892941.3252
MEM 67.269531 1704892941.4254
MEM 67.269531 1704892941.5261
MEM 67.269531 1704892941.6269
MEM 67.269531 1704892941.7274
MEM 67.269531 1704892941.8291
MEM 67.269531 1704892941.9304
MEM 67.269531 1704892942.0317
MEM 67.269531 1704892942.1324
MEM 67.269531 1704892942.2332
MEM 67.269531 1704892942.3337
MEM 67.269531 1704892942.4345
MEM 67.269531 1704892942.5349
MEM 67.269531 1704892942.6364
MEM 67.269531 1704892942.7366
MEM 67.269531 1704892942.8374
MEM 67.269531 1704892942.9379
MEM 67.269531 1704892943.0381
MEM 67.269531 1704892943.1390
MEM 67.269531 1704892943.2402
MEM 67.269531 1704892943.3405
MEM 67.269531 1704892943.4411
MEM 67.269531 1704892943.5418
MEM 67.269531 1704892943.6433
MEM 67.269531 1704892943.7438
MEM 67.269531 1704892943.8456
MEM 67.269531 1704892943.9469
MEM 67.269531 1704892944.0476
MEM 67.269531 1704892944.1486
MEM 67.269531 1704892944.2502
MEM 67.269531 1704892944.3515
MEM 67.269531 1704892944.4525
MEM 67.269531 1704892944.5536
MEM 67.269531 1704892944.6550
MEM 67.269531 1704892944.7555
MEM 67.269531 1704892944.8560
MEM 67.269531 1704892944.9569
MEM 67.269531 1704892945.0581
MEM 67.269531 1704892945.1595
MEM 67.269531 1704892945.2607
MEM 67.269531 1704892945.3616
MEM 67.269531 1704892945.4620
MEM 67.269531 1704892945.5625
MEM 67.269531 1704892945.6637
MEM 67.269531 1704892945.7640
MEM 67.269531 1704892945.8645
MEM 67.269531 1704892945.9654
MEM 67.269531 1704892946.0663
MEM 67.269531 1704892946.1672
MEM 67.269531 1704892946.2677
MEM 67.269531 1704892946.3685
MEM 67.269531 1704892946.4700
MEM 67.269531 1704892946.5707
MEM 67.269531 1704892946.6709
MEM 67.269531 1704892946.7720
MEM 67.273438 1704892946.8727
MEM 67.273438 1704892946.9732
MEM 67.277344 1704892947.0740
MEM 67.277344 1704892947.1745
MEM 67.277344 1704892947.2758
MEM 67.277344 1704892947.3767
MEM 67.277344 1704892947.4774
MEM 67.277344 1704892947.5780
MEM 67.277344 1704892947.6796
MEM 67.277344 1704892947.7802
MEM 67.277344 1704892947.8813
MEM 67.277344 1704892947.9821
MEM 67.277344 1704892948.0832
MEM 67.277344 1704892948.1844
MEM 67.277344 1704892948.2853
MEM 67.277344 1704892948.3861
MEM 67.277344 1704892948.4871
MEM 67.277344 1704892948.5877
MEM 67.277344 1704892948.6883
MEM 67.277344 1704892948.7888
MEM 67.277344 1704892948.8896
MEM 67.277344 1704892948.9900
MEM 67.277344 1704892949.0908
MEM 67.277344 1704892949.1914
MEM 67.277344 1704892949.2922
MEM 67.277344 1704892949.3929
MEM 67.277344 1704892949.4934
MEM 67.277344 1704892949.5942
MEM 67.277344 1704892949.6957
MEM 67.277344 1704892949.7962
MEM 67.277344 1704892949.8967
MEM 67.277344 1704892949.9975
MEM 67.277344 1704892950.0983
MEM 67.277344 1704892950.1990
MEM 67.277344 1704892950.3003
